lat,lng
34.102,-118.336
36.7275,-119.815
34.1016,-118.336
32.6939,-117.119
32.7104,-117.063
38.0654,-122.167
37.7995,-122.233
37.8091,-122.243
38.6198,-121.438
33.9636,-118.33
37.9638,-122.059
37.9978,-122.312
37.3382,-121.886
32.6913,-117.064
34.336,-118.517
33.8894,-118.262
35.3541,-118.983
38.6563,-121.348
37.7672,-122.197
37.7434,-122.42
36.7842,-119.88
33.8874,-118.262
38.2975,-122.287
34.0722,-118.213
36.8085,-119.742
36.6703,-121.656
33.7563,-117.84
35.3979,-118.935
37.9524,-122.338
33.9564,-116.486
35.3249,-118.992
37.9399,-122.365
37.2569,-119.698
38.014,-121.804
37.7193,-122.39
36.7941,-119.79
38.2766,-122.034
36.2022,-119.355
33.9924,-118.309
37.3213,-121.83
38.2793,-122.034
33.9454,-118.399
33.9377,-118.33
36.8082,-119.863
34.2494,-118.273
37.9882,-121.807
37.7325,-122.16
33.9454,-118.399
34.2497,-118.273
34.1141,-117.89
33.9726,-117.588
33.9762,-118.302
38.2787,-122.037
33.8007,-118.197
39.729,-121.84
33.9319,-118.34
39.7335,-121.856
36.7401,-119.733
36.688,-121.6
36.6899,-121.615
36.6881,-121.602
33.9212,-118.236
33.8314,-118.072
36.9532,-120.042
36.7722,-119.736
36.6672,-121.628
36.8276,-119.808
37.7381,-122.382
39.7385,-121.875
34.0398,-118.319
34.1668,-118.517
34.2066,-118.484
37.6358,-122.4
34.1925,-118.457
36.7395,-119.736
38.5542,-121.42
32.8218,-117.149
34.0464,-118.344
34.1903,-118.379
33.7098,-117.885
33.2078,-117.395
33.2078,-117.395
34.0883,-118.384
37.2723,-121.805
33.9392,-118.268
32.7764,-117.016
37.9729,-122.065
33.2025,-117.37
38.0042,-121.81
37.9731,-121.236
37.9171,-122.32
37.4508,-122.183
36.4276,-121.321
34.105,-117.815
38.1056,-122.231
33.9776,-118.255
33.9708,-118.283
37.5343,-121.962
33.8121,-117.222
38.2582,-122.029
33.7327,-117.816
34.0645,-117.889
36.8593,-119.693
35.3103,-119.021
38.2643,-122.011
36.7285,-119.742
33.6855,-116.162
38.0043,-121.844
35.3013,-119.012
33.7295,-116.199
36.0692,-119.033
34.0108,-118.09
33.9489,-118.297
34.1127,-118.44
39.7385,-121.875
37.8106,-122.283
32.7095,-117.119
38.5234,-121.45
34.294,-118.454
36.8263,-119.847
38.525,-121.444
33.6712,-116.172
37.4016,-121.952
34.0977,-118.304
33.9095,-117.561
32.8203,-115.579
38.5888,-122.607
37.7672,-122.21
37.678,-122.491
40.794,-121.942
36.6716,-121.658
39.928,-122.19
34.0197,-118.327
34.1361,-117.315
34.0421,-117.741
38.4717,-122.732
33.9283,-118.2
33.9007,-118.228
39.7335,-121.861
34.0396,-118.28
37.9355,-122.346
39.7281,-121.84
34.2757,-118.403
33.7839,-118.196
37.6835,-122.49
34.0144,-118.343
36.3577,-119.07
34.0177,-118.344
36.6142,-121.825
38.7897,-121.282
33.7911,-117.16
37.9666,-121.76
39.7523,-121.608
37.9699,-122.04
37.936,-121.74
40.5848,-124.143
34.1625,-118.291
34.0001,-118.281
33.8135,-116.547
33.2177,-115.918
37.9474,-122.357
36.7937,-119.844
37.3207,-120.498
32.7077,-117.085
38.4109,-121.415
34.1483,-117.327
34.4202,-117.292
34.0229,-118.214
34.0653,-118.279
36.9099,-121.775
37.7459,-122.167
38.2457,-122.055
36.8408,-119.799
37.952,-121.276
34.5797,-118.1
36.6847,-119.881
37.7491,-122.172
32.8025,-117.158
34.0328,-118.216
37.6358,-122.4
36.7886,-119.785
37.8275,-122.27
36.6871,-121.606
36.8408,-119.799
37.2544,-121.912
33.9792,-118.278
38.8386,-121.289
37.0634,-120.859
33.7111,-117.195
37.5526,-121.979
33.7084,-117.994
33.8147,-118.152
32.7546,-117.013
37.6638,-122.077
39.5368,-122.189
34.1486,-118.163
39.1481,-121.644
33.8316,-118.275
33.7631,-117.957
34.1064,-118.185
39.0884,-122.794
33.9811,-118.334
37.6755,-122.476
37.9255,-121.312
35.3649,-118.972
33.9244,-118.239
37.7331,-122.179
34.4256,-119.835
40.5837,-122.389
38.6225,-121.491
33.9879,-118.282
34.0464,-118.344
36.8326,-119.917
36.8374,-119.754
39.394,-120.022
37.8448,-122.284
39.7389,-121.836
37.3506,-121.797
33.9796,-118.309
33.2504,-115.943
36.7508,-119.738
33.9909,-118.196
33.9543,-118.375
33.237,-117.406
32.7453,-117.129
38.1025,-122.219
37.9549,-121.288
37.309,-120.497
33.967,-116.51
37.7795,-122.219
36.735,-119.755
38.2466,-122.645
32.8218,-117.149
38.6377,-121.512
33.7884,-117.98
37.7554,-122.161
38.6805,-121.798
37.6626,-122.095
37.5548,-121.989
38.0845,-122.234
37.9688,-122.304
36.8069,-119.84
34.1529,-119.173
33.7644,-118.17
39.5032,-121.571
33.9429,-118.152
34.1667,-118.403
33.9454,-118.399
32.7185,-117.162
34.0371,-118.185
34.1012,-118.299
34.1021,-118.3
38.8747,-121.084
36.9689,-122.018
33.9844,-118.333
34.0564,-118.272
36.8013,-119.79
36.7767,-119.761
36.754,-119.812
39.7323,-121.861
36.7224,-119.799
34.2084,-118.477
38.2825,-122.012
35.3612,-118.991
33.9776,-118.255
38.6371,-121.354
40.7852,-124.178
36.7705,-119.772
37.7296,-122.2
37.9271,-122.371
37.599,-120.962
32.6463,-116.984
34.2718,-118.692
37.7827,-122.407
32.8323,-117.16
33.8079,-118.268
36.276,-121.186
38.6256,-121.444
34.0243,-118.239
37.9266,-122.358
39.5121,-121.551
37.7159,-121.913
34.0629,-118.198
33.8723,-118.213
36.737,-119.796
34.1692,-118.132
37.2571,-121.879
34.0831,-117.72
32.8204,-117.178
39.118,-121.571
37.6358,-122.4
37.9515,-121.297
32.7429,-117.052
32.8214,-117.149
33.7771,-117.885
38.7276,-121.293
37.3026,-121.843
40.0344,-124.042
37.7876,-122.232
34.9546,-120.42
33.6821,-117.254
37.7438,-122.383
37.3026,-121.843
32.7623,-117.065
37.2927,-120.49
33.9745,-118.361
38.1704,-122.253
36.775,-120.024
38.5879,-121.259
36.6731,-121.63
32.7201,-117.169
35.3572,-119.007
37.3968,-121.872
34.3007,-118.447
39.744,-121.848
34.081,-117.74
38.6927,-121.588
32.7377,-117.08
37.7997,-122.264
40.8724,-124.08
33.6685,-117.996
32.7293,-117.191
37.7035,-122.126
33.9792,-118.033
33.7546,-117.936
37.9778,-122.348
34.0841,-117.614
37.3469,-121.833
33.9292,-118.27
38.6051,-121.505
33.8529,-118.258
33.9237,-118.259
38.6235,-121.525
34.2533,-118.536
34.136,-117.285
34.1413,-117.254
34.1234,-117.281
33.9595,-118.106
33.9588,-118.105
32.718,-117.031
32.8323,-117.157
33.9776,-118.255
34.2717,-118.777
36.7395,-119.739
36.6273,-119.319
36.7244,-119.813
36.3463,-119.336
37.9338,-122.365
38.4553,-121.412
36.9528,-120.057
34.0522,-118.244
33.7805,-116.467
38.5163,-121.521
33.76,-117.892
33.7665,-118.186
34.5512,-118.083
34.1877,-118.453
33.9776,-118.255
33.9581,-118.265
33.9776,-118.255
36.6679,-121.657
33.9505,-116.508
34.2007,-118.545
37.9399,-122.365
38.5024,-121.48
38.4758,-122.672
34.0521,-118.37
37.4747,-121.129
37.6183,-121.021
34.5697,-118.078
33.9637,-118.274
38.0083,-121.316
37.3828,-121.835
38.6927,-121.588
37.9815,-122.03
37.7634,-122.192
40.0982,-122.175
34.056,-117.598
33.7272,-117.894
33.9454,-118.399
37.8262,-122.269
34.0658,-117.284
36.7706,-119.723
33.7129,-116.314
35.8877,-119.273
37.6636,-122.108
37.6265,-122.102
36.8335,-119.873
34.1446,-117.254
37.7496,-122.444
34.2121,-118.509
34.0217,-118.166
39.7342,-121.859
34.2111,-118.363
34.0222,-118.166
33.6849,-116.188
37.6803,-122.086
36.6852,-121.611
37.9957,-122.286
34.2121,-118.387
33.2845,-116.62
33.7382,-117.929
34.3811,-118.571
36.7564,-119.785
35.3406,-118.985
39.4103,-121.52
37.7713,-122.194
38.6682,-121.336
33.9931,-118.333
37.7694,-122.209
33.989,-118.331
37.5526,-121.979
33.7805,-116.467
37.5331,-122.249
36.83,-119.819
37.9181,-122.328
33.8423,-117.953
37.6285,-122.061
36.7722,-119.794
36.6851,-121.608
33.8969,-118.218
33.7862,-118.168
36.6858,-121.608
33.2889,-117.226
32.6386,-117.061
32.8016,-116.997
33.883,-118.21
33.8028,-118.358
37.9549,-121.288
37.7801,-122.42
36.0652,-119.017
34.0522,-117.309
38.537,-121.503
32.7084,-117.149
37.6531,-122.119
34.4144,-119.857
33.8882,-117.523
38.6718,-121.266
33.796,-117.924
33.8821,-118.131
37.1565,-121.647
37.7566,-122.395
34.1069,-118.198
33.0194,-117.075
38.578,-122.989
34.095,-118.373
40.1755,-123.613
34.8481,-118.897
33.9332,-118.25
39.7599,-121.606
33.79,-118.184
35.325,-118.992
33.8811,-118.146
37.3934,-120.605
35.3832,-118.975
36.3014,-119.195
37.9242,-122.012
37.7771,-122.27
36.6781,-121.643
37.7943,-122.217
37.7495,-122.174
34.0882,-118.212
35.3611,-118.995
33.7522,-117.919
38.5792,-121.55
33.9003,-118.084
34.0881,-118.212
33.8725,-118.16
37.7322,-122.387
37.4175,-118.542
33.5904,-117.656
34.098,-118.349
33.8808,-118.167
33.7349,-117.91
36.5589,-119.26
37.3538,-121.848
37.8409,-122.275
33.9159,-118.209
36.1816,-121.151
33.972,-118.256
33.9722,-118.256
33.9157,-118.208
34.4131,-119.854
38.0794,-122.233
36.5589,-119.613
34.1083,-118.185
36.1927,-119.352
34.0213,-118.423
39.2359,-120.021
37.6989,-122.112
36.7538,-119.795
33.9069,-117.47
37.9469,-122.343
34.0573,-118.292
34.0702,-118.359
38.4234,-121.441
34.203,-118.422
35.3467,-118.983
37.9853,-122.355
34.6943,-118.099
33.9454,-118.399
34.9498,-120.414
36.6778,-119.818
38.5442,-122.815
33.6284,-117.931
34.0276,-118.209
34.2035,-118.422
37.8218,-122.289
33.5942,-117.646
37.4511,-120.849
34.0902,-118.396
36.7621,-119.827
33.9492,-118.274
38.6769,-121.753
37.3486,-121.807
37.3348,-121.888
34.1032,-118.336
33.7417,-117.895
34.1437,-118.66
34.1059,-117.842
34.1059,-117.842
33.682,-117.859
37.4514,-120.849
36.9093,-121.754
37.7794,-122.202
37.4719,-122.136
37.7552,-122.174
38.1338,-121.274
38.1339,-121.268
34.0107,-117.437
34.1075,-117.291
33.7336,-117.856
41.1688,-123.727
33.7435,-117.86
34.184,-118.659
34.0757,-118.264
37.4683,-122.147
38.5081,-121.452
37.7937,-122.201
37.7752,-122.207
35.4032,-119.131
37.7533,-122.182
40.5613,-122.401
37.8039,-122.27
34.2564,-118.433
36.9102,-121.757
33.9476,-118.275
34.0947,-118.355
37.7371,-122.384
32.7961,-117.253
35.3798,-118.982
38.3105,-121.902
38.1371,-121.599
39.7378,-121.855
36.9093,-121.754
33.9534,-117.396
33.993,-118.311
37.7607,-122.419
37.9399,-122.365
36.9267,-121.769
37.8206,-122.368
37.4317,-122.425
38.0351,-121.28
37.868,-122.257
38.0049,-121.801
37.8683,-122.254
33.8257,-116.467
34.2289,-118.242
34.1164,-117.322
37.8964,-122.182
38.6129,-121.505
33.9843,-118.124
36.9558,-120.05
33.9834,-118.121
36.2984,-119.326
36.9512,-120.072
32.6759,-117.062
33.682,-117.859
33.9555,-118.296
34.096,-118.285
36.6867,-121.62
37.8385,-122.278
36.7491,-119.784
33.9546,-118.292
40.4057,-120.626
37.3845,-122.017
37.6868,-122.094
37.5655,-122.023
34.0946,-118.283
37.3845,-122.017
37.7353,-122.425
36.6877,-121.616
36.9803,-122.04
35.3624,-118.986
36.5211,-119.552
36.742,-119.7
33.7369,-117.895
36.8053,-119.923
33.9415,-118.248
37.7727,-122.208
38.6927,-121.588
36.352,-119.332
33.1108,-117.081
37.754,-122.18
37.5605,-121.999
36.6777,-121.656
32.7028,-117.037
36.7344,-121.656
38.6823,-121.271
34.185,-118.314
36.7502,-119.686
32.7185,-117.162
34.0921,-118.433
32.5958,-117.065
32.7476,-117.136
38.5327,-121.45
34.1638,-118.386
37.7506,-122.187
37.7694,-122.209
36.8408,-119.799
35.1215,-120.621
33.8898,-118.263
34.0631,-117.287
34.1192,-117.26
37.7189,-122.401
36.7261,-119.801
37.929,-122.321
38.3438,-121.998
37.8552,-122.277
37.6358,-122.4
36.6776,-119.853
33.8247,-116.508
33.682,-117.859
38.5621,-122.807
32.6384,-117.041
37.3597,-121.892
37.7195,-122.153
33.9073,-118.263
37.7349,-122.393
33.9596,-118.244
35.3258,-119.01
34.0757,-117.571
35.8766,-119.272
37.7667,-122.42
33.96,-118.283
38.6468,-121.431
36.8159,-119.761
37.3715,-121.93
36.7741,-119.772
